56.2	242.5	107.65	1.1	26.55	152.75	118.3	3.2
107.4	148.3	65	199.9	108.8	265.2	65	83.1
19.9375	84.6125	26.6	81.9	59.1875	51.7	35.475	13.925
2.1	1.8	1.4	2	10.1	2.1	4.8	3.2
242.65	279.7	265.2	401.05	475.8	283.35	138.7	373.2
30.2333333333333	80.4666666666667	53.0666666666667	81.3666666666667	114.966666666667	48.6333333333333	67.5333333333333	38.2666666666667
51.5	72	106.1	65.4	124.6	120.1	37	54.1
40.2333333333333	113.033333333333	73.0333333333333	155.066666666667	117.666666666667	66.3	73.1666666666667	61.7666666666667
40.5	79.2	40.2	96.5	50	3.4	4.4	18.4
17.925	42.35	14.975	25.45	22.65	13.35	18.75	20.075
8.05	7.1	11.7	11.65	21.1	8	2.95	6.4
1.25	12	3.5	9.55	4.25	2.25	5	2
180.85	155.9	207.2	86.75	640.85	641.4	148.85	132.4
95	259.1	163.35	292.7	360.45	297.05	182	224.3
2306.33333333333	4431.86666666667	3173.83333333333	3354	4498.7	2711.43333333333	4411.26666666667	4399.5
357.3	528.3	651.7	441.3	881.8	167.5	313.2	1093.2
7	14.08	11.02	6.98	13.06	11.88	21.96	18.78
3.5	10.4	7.13333333333333	3.4	5.4	2.1	3.36666666666667	5.43333333333333
13.8666666666667	30.8333333333333	12.5	22.1333333333333	16.1	7.2	10.3333333333333	12.3333333333333
22.8	44.4	20	41.2	27.3	48.2	15.6	45
254.9	189.5	154.5	106.7	95	38.1	176.7	161.2
24.05	64.75	21.45	53	42.8	19.7	19.95	32.75
13.925	19.6	13.25	18.825	20.7	17.375	8.1	28.7
22.05	174.4	127.4	124.35	116.15	38.55	21.3	1.25
9.55	28.15	20.9	21.45	12.2	5.55	18.7	3.4
15.2	22.45	18.55	29.05	28.15	17.85	7.15	20.85
18.5	35.575	51.725	32.05	59.175	40.225	40.65	24.05
25.2666666666667	37.2666666666667	30.4333333333333	48.3666666666667	28.8333333333333	32.8333333333333	44.7666666666667	18.8333333333333
58.05	136.7	81.6	177.3	86.9	113.8	39.45	34.65
6.6	2.1	1.6	1.6	9.7	8.5	6.1	18
1.4	10.4	8.8	9.6	18.1	1.5	12.6	13.4
52.25	51.25	30.15	38.5	34.3	22.6	24.8	39.15
4.4	10.4	7.1	8.3	4.25	1.85	1.55	15.15
253.633333333333	312.1	284.2	754.933333333333	512.233333333333	308.933333333333	249.9	719.066666666667
40.95	64	49.025	87.575	62.65	51.35	29	57.45
16.2	151.5	102.3	30.3	72.3	45.2	36.1	53.3
17.4	2.4	1.6	53.2	4.5	3.7	3	10.4
47.5	42	38.1	96.5	24.7	36.3	9.9	3.2
1.45	0.6	4.8	3.45	2.3	1.65	2.25	1.1
19.9	50.4	18.3	22.6	27.2	21.2	46.4	14.6
24.925	35.05	27.175	33.875	18.675	16.35	16.9	6.25
10.9	18.2	28.45	9.1	11.9	12.1	8.15	11.5
0.6	0.4	0.5	6.4	1.1	7.5	2.8	0.7
7.8	29.1	27.3	28.175	45.625	30.625	18.625	28.05
1.3	6.5	2.1	15.4	6.4	5	1.6	1.3
76	383.3	201.4	265.7	311.5	393.3	234.8	168.2
6.3	7.75	3.55	7.25	5.45	4	4.4	11.25
59.6	137.1	82	184.8	69.5	22.7	53.4	81.3
52.4	46.65	44.8	79.4	47	46.45	21.7	24.15
2.9	17.5	22.7	4.7	16	9.1	4.8	14.6
95.8	157.3	87.9	80	243	158.4	103.2	81
48.8	36.55	22.75	72.85	59.65	29.7	34.75	49.55
7.93333333333333	41.3333333333333	19.4666666666667	25.4666666666667	15.2	6.33333333333333	13.3666666666667	11.3333333333333
6.8	16.9	25.4	13.2	15.5	14.2	1.2	2.7
24.56	20.36	16.42	24.42	18.86	11.72	9.38	13.06
0.4	4.3	7	3.1	2.4	0.5	0.2	1.3
9.2	11.7	4.2	10.3	5.2	2	9	6
462.3	266.55	315.35	204.7	388	205.65	224.5	251.4
1.25	6.1	6.15	5.6	1.1	1.2	1.7	10.45
5.26666666666667	7.43333333333333	7.46666666666667	16.6666666666667	14.4666666666667	6.66666666666667	7.13333333333333	14.7666666666667
35.3	128.8	110.25	160.35	201.5	122.8	118.5	133.6
5.75	1.3	7.85	9.95	12	3.65	3	4.35
65.1	65.7	128.5	27.2	67.9	22	79	38.1
1	10.7	0.4	7.4	6.3	7.8	4.9	5.2
180.95	289.6	203.95	252.8	402.25	315.9	198.7	337.85
258.06	438.82	240.64	424.58	471.44	424.04	347.34	217.56
285.866666666667	709.7	602.333333333333	857.333333333333	538.833333333333	302.4	368.7	240.266666666667
55.6	141.1	80.7	144.966666666667	100.866666666667	101.266666666667	64.1333333333333	51.1333333333333
3.4	6.7	0.2	0.5	0.3	5.1	0.7	4.1
5.9	48.2	30	18.9	41.2	19.7	18.9	0.3
41.71	112.59	66.98	164.44	60.11	40.79	37.34	35.59
7.9	0.6	1.3	2	0.8	0.4	0.5	8.3
9.3	5.8	4.1	10.9	1.8	0.9	1.7	2.5
0.3	7.5	4	14.7	1.7	0.3	5.9	6
141	149.2	121	146.6	140.2	151.85	66.65	115.65
18.85	25.15	9.85	10.9	25.15	17.25	15.65	22.9
0.3	4.1	1.7	4.5	8.2	1.9	2	1.6
10.3	1	4.4	1.2	0.6	0.4	3.9	2.9
2.3	7.3	1	8.6	3.6	1.6	1.4	3.5
17.7	12.2	16.95	20.75	26.55	14	11.2	6.6
36.7	85.5	53.2	99.4	245.7	59.2	100	333.4
5.8	16.9	11.25	93.9	2.6	1.15	1.65	3.55
16.9	1.1	15.7	30.2	6.4	14.4	9.6	17.6
8.4	9.5	2	5.6	17.5	16.6	7.9	4.8
94	141.325	142.925	139.45	187.6	200.75	136.75	108.25
38.75	42.3	46.9	41.95	52.55	24.3	34.2	40.2
52.7	50.5	63	87.2	112.9	87.5	60.3	132.8
11.2	18.4	16.7	1.9	3.4	24.9	10.6	14.8
126	128	64.9	82.8	178.8	335.6	79.3	131.6
92.4	83.7	161.7	30.6	57.3	54.8	151.5	118.1
12	13.5	2.5	14.3	14.5	18.3	8.5	7.5
27.7666666666667	36.5	30.75	32.95	32.7833333333333	14.1833333333333	22.7833333333333	21.2833333333333
20.3	13.1	18.0333333333333	7.96666666666667	8.46666666666667	3.46666666666667	11.3333333333333	0.866666666666667
29.1	108.8	129.3	47.9	135.8	16.1	56	31.5
12.5666666666667	27.2	11.4	27.3	11.3333333333333	10.2333333333333	10.4666666666667	17
13.3	44.9333333333333	17.4666666666667	35.6666666666667	16.6666666666667	6.66666666666667	9.4	12.9666666666667
97.8	238.1	128.6	241.9	654.2	203.5	82.8	247.5
14.75	24.575	25.475	16.375	20.975	6.85	12.55	19.925
48.1	1655.6	322.2	573	318.9	294.5	231.4	25.2
3761.975	2752.7	3035.925	3788.5	7927.2	7694.775	2815.9	5067.25
119.6	134.3	121	129.9	126.4	164.5	98	95.9
64.125	136.2	92.4	37.775	76.8	35.325	52.35	34.85
115.433333333333	165.55	153.483333333333	373.5	118.2	92.6	221.95	148.216666666667
168.2	357.7	124.7	163.6	832.7	339	100.9	395.2
7.4	22.6	18.7	12.6	20.2	1.7	13	8.1
5.4	5.6	39.4	17.8	94.9	201.7	22.3	26.3
109.133333333333	668.033333333333	141.3	338.133333333333	158.033333333333	101	158.766666666667	113.6
0.8	4.7	4.6	0.5	1.1	0.4	8.8	4.4
63.8	101.3	39.6	49.1	107.1	150	34.6	82.1
13.8	10.9	6.35	5.65	5.15	3.7	21.45	5.7
10.9	20.3	16.15	45.9	14.7	7.35	16.9	8.95
0.4	0.6	2.9	3.4	7	2.4	2.8	1.1
16.5857142857143	74.3428571428571	44.5571428571429	77.0142857142857	74.3714285714286	36.2714285714286	35.6285714285714	21.6
8.6	25.8	15.3	2	279.4	48.6	13.7	25.8
1.6	8.7	4.8	4.95	92.6	103.4	6.4	1.1
10.2	6.1	3.3	5.2	13.7	3.5	11.1	3.3
1.4	0.6	3.7	0.4	2	5.8	3.1	0.4
19.2	42.9	15.4	51.3	29.1	10.9	23.6	26.3
24.5	45.85	63.75	46.8	65.5	40.55	46.25	64.3
38.3	71	40.7	73.5	58.85	34.55	31.05	24
8.4	4.7	7.7	1.4	14.2	3	17.8	8.8
10.2	16.4	12	10.5	18.9	9.4	7.1	6.6
23.825	83.375	69.375	80.75	90.175	26.35	35.35	42.325
60.8	320.5	197.7	310.1	433.4	141.2	152.8	86.7
11.1	17.1	14.9	12.5	26.9	16.1	9.8	7.8
38	119.5	40.5666666666667	52.7	68.7333333333333	77.6666666666667	60.3666666666667	64.2
24.5666666666667	35.6	33.4333333333333	34.8333333333333	33.4	41	20.2333333333333	58.3
34.5	57.7	36.9	1.6	15.9	5.8	14.1	4.5
70.3	65.5	48.05	43.35	89.95	53.2	29	77.2
1.1	7.6	5.4	10	0.5	5	1.1	7.7
69.65	212.5	228.7	323.05	404.7	234.5	95.5	60.8
77.1666666666667	39.0666666666667	43.5333333333333	22.3	35.6333333333333	69.1666666666667	71.0333333333333	35.6666666666667
12.1	13.5	13.8	11	10.5	13.5	1.4	7.5
39.62	28.7	53.64	25.18	40.52	12.24	37.14	32.68
23	58.9	27.3	87.5	58.55	41.3	35	8.35
3.25	1.4	1.25	4.4	1.4	2.2	4.55	5.55
45.65	35.2	38.9	26.15	29.75	6.9	35.35	35.05
118.85	492	239.5	440.1	670.45	477.55	210.45	265.4
95.5	37.9	77.6	30.9	72.8	49.1	61.3	64.2
57.4	29.7	39.3	1.5	149.7	0.4	95.2	7.5
11.2	1	3	2.2	0.6	2.4	2.6	2.5
192.1	212.1	269.2	262.3	728.6	748.1	220.3	470.7
30.9	57.1	38.35	51.45	33.25	22.55	28.6	50.15
74.7	148.433333333333	98.9666666666667	147.333333333333	151.866666666667	101.933333333333	66.8333333333333	36.3333333333333
21.9	15.8	16.65	34.45	20.5	22.15	11.8	32.45
14.5	1.3	10.7	17.8	19.3	2.4	11.3	13.5
16.4	16.5	19.4	35.4	53.4	23.1	24.6	13.3
135	188.3	222.2	149.5	746.9	976.9	171.7	220.7
19.9	27.95	38	27.3	17.9	16.4	31.95	37.35
84.2	75.48	88.8	32.44	62.4	64.14	143.96	41.44
50.4	504.4	384.55	568.7	1027.6	215.9	337.65	301.9
1.2	1.1	4.1	8.1	1.2	0.5	0.6	11.8
21.4666666666667	76.6666666666667	69.0666666666667	150.2	87.1666666666667	40.1666666666667	47.1333333333333	73.8
31.1	103.9	43.5333333333333	24.5333333333333	38.7666666666667	7.76666666666667	15.5	20.5333333333333
2.6	15.55	16.2	8.75	5.4	8.05	3.1	3.45
2.7	9.1	0.8	5.3	10.4	0.7	7.6	11.5
102.6	79.4	78.1	108.1	36.6	21.5	57.3	60
154.3	232.9	151.8	371.6	161.25	166.2	110.95	154.6
145.2	263.9	157.7	176.4	232	149.2	96.8	183.7
58.3333333333333	105.166666666667	86.3	135.233333333333	222.166666666667	141.333333333333	103.533333333333	159.466666666667
1.6	5.9	0.8	1.9	5.5	8.6	0.5	4.1
119.18	167.38	88.36	201.44	102.14	77.74	65	91.02
62.3	211.366666666667	163.1	197.366666666667	124.533333333333	79.5	67.8333333333333	55.5
0.5	1.2	0.8	1.1	1.4	0.9	7.7	1.5
43.6	133.2	47.3	54.7	39.5	84.4	27.3	64.4
27.5454545454545	99.0454545454545	24.1636363636364	73.2454545454545	43.8818181818182	16.1272727272727	20.7909090909091	14.4
16.2	35.3	20.4	28.7	22.8	18.8	11.5	19.4
85.2666666666667	159.166666666667	72.3	160.066666666667	314.1	251.7	91.0666666666667	79.3666666666667
1.7	5.9	1.1	6.8	9.8	18.3	3.3	12.7
162.2	316	119.7	118	150.5	66.9	87.2	157.5
42.5	51.75	70.95	86.9	61	52.575	62.85	44.975
29.4	105.6	58.9	77.7	280.4	105.7	68.8	77.3
84	162	214.1	104.4	268.2	46	154.9	111
14.2	29	17	1	16.3	27	32.1	23.7
140.2	181.6	216.7	264.6	480.2	424.9	156.6	275.8
131.8	262.383333333333	214.083333333333	223.466666666667	309.55	195.433333333333	160.983333333333	303.883333333333
5.9	13.1	2.9	12.6	14.3	2.8	2.3	5.9
11.2	15.9	10.6	14.1	9.8	4.2	6.4	1.8
0.6	30.3	7.8	24.3	4.1	6.6	1.6	3.3
82.9	123.45	91.6	41.75	90.8	70.05	46.9	43.3
80.65	147.45	136.05	135.45	136.6	129.7	63.65	30
7.35	29.55	6.3	2	7.75	2.65	1.7	2.65
139.35	179.325	154.95	347.55	384.725	120.25	100.625	160.075
142.333333333333	252.3	144.4	155.1	136.833333333333	81.5333333333333	94.4	128.966666666667
62.95	123.05	71.95	196.95	79.3	80.95	33.95	66.5
7.2	4	1.1	17	2.2	13.8	1.3	9.8
7.5	1.6	0.9	1.6	5.1	2.9	2	0.7
197.1	203.7	220.6	94.9	307.4	427.3	171.7	261.2
32.225	39.725	31.875	40	49.925	25.825	29.4	41.5
156.85	216.7	198.25	324.85	449.65	544.95	130.1	257.4
18.48	44.6	19.28	35.42	36.2	11.24	28.48	16.18
1.15	6.1	9.8	4.55	3.85	0.8	2.55	1.1
23.4	321.8	45.1	7.7	83	82.1	41.5	9.2
89.9	138.2	68.7	158.5	77	87.3	48.7	73.8
9.75	45.65	19.5	65.875	51.925	38.675	21.425	13.75
207.3	525.8	186.6	129.5	62.7	93.6	170.4	28.1
213.2875	433.1	367.8625	440.2	746.1375	436.2875	325.2375	473.1
59.6	71.1	78.3	27.7	83.1	31.9	83.9	54.9
5.33333333333333	3.23333333333333	3.73333333333333	6.13333333333333	5	3.9	2.53333333333333	1.46666666666667
5.9	9.75	7.35	7	4.9	5.95	5.25	6.6
4.45	7.65	4.65	3.15	10.6	3.3	4.6	2.25
38.25	60.35	44.85	80.3	43.5	43.7	14.55	53
106.8125	164.575	166.3625	173.3375	178.4	122.4125	108.025	83.975
341	566.5	504.9	1275.5	1454.3	911.3	605.2	340.1
3.9	1.4	37.1	4	77.4	86	3.2	44.5
14.2	36.1	30.5	30.8	29.5	23.3	18.4	24.5
74.14	204.16	135.58	197	211.44	160.82	129.28	72.16
92.15	76.75	69.4	49.85	81.8	43	92	75.35
26.1	209.3	184.1	487.5	390.9	135.6	172.7	244.5
6.05	14.05	7.1	7	10.85	3.15	5.8	15.5
185.45	454.6	247.35	152.45	710.45	472.65	143	205
3.96666666666667	2.3	4.6	1.46666666666667	3.16666666666667	6.86666666666667	1.76666666666667	8.86666666666667
89.1166666666667	117.616666666667	101.383333333333	152.4	148.783333333333	89.2833333333333	123.733333333333	158.083333333333
1.3	3.3	7.4	1.4	3	6.8	8.7	0.9
2.2	14.5	10.7	8.1	4.7	12.2	0.8	12.9
12	14.6	21.1	21.7	17.7	7.6	2.6	12.5
20	61.05	31.9	53.3	25.75	35.95	24.95	22.85
10.3666666666667	9.63333333333333	10.4333333333333	10.9666666666667	23.8666666666667	17.8666666666667	7.43333333333333	14.4333333333333
36.3	44.4	15.8	36.1	38.1	25.4	30.4	22.1
4.4	1.1	6.5	14	1.4	0.7	1.4	10.2
107.3	242.6	184.9	235	303.7	154.7	118.8	244.8
93.4	465.266666666667	227.133333333333	420.4	320.533333333333	86.7333333333333	128.633333333333	231.266666666667
20.3714285714286	5.7	15.5571428571429	12.2142857142857	12.6142857142857	2.58571428571429	15.6857142857143	8.37142857142857
8.4	1.1	4.2	8.5	0.5	0.8	6.5	12.9
22.25	2.45	25.35	10.15	8.05	1.2	14.6	6.1
35.6	53.8	52.9	40.95	38.65	9.05	35.15	48.55
22.3	12.9	35.9	13.1	28.6	15	35.2	20.2
11.95	20.1	15.7	9.1	15.35	5.85	17.6	8.5
1.6	4.5	2	16.2	1.5	14.5	1.9	2.1
5	3.1	8.2	1	1.1	0.8	1.2	12.9
4.16666666666667	34.6333333333333	11.3666666666667	14.1	28.6	9.96666666666667	21.7	12.3666666666667
361.833333333333	736.566666666667	473.366666666667	713.833333333333	748.666666666667	491.366666666667	378.3	487.133333333333
0.2	3.1	0.8	0.7	17.9	0.1	0.1	0.2
9.3	14.4	8.76666666666667	19.6333333333333	16.4666666666667	10.7	5.93333333333333	13
5.575	7.45	4.15	10.3	6.2	2.225	4.2	3.4
42.8	70.2	55.2	86.6	56.5	143.2	25.7	81.4
38.8	71.8	47.4	61.4333333333333	62.5	32.3666666666667	41.5	45.6
145.46	111.86	91.36	164.1	227.16	312.6	86.16	67.28
19.7	30.4	28	43.3	53.9	64.5	20.9	23.8
39.8	27.9	44.15	10.7	41.3	16.75	47.35	11.15
7	6.1	14.2	8.8	13.4	0.8	4.6	6.7
22.8	42.45	58.65	43.3	61.2	26.1	26.45	47.15
4.5	0.1	1.7	5.3	3.9	1.1	3.9	7.8
18.15	18.15	24.85	22.8	52.25	59.8	22.1	48.25
83.85	102.1	72.65	96.45	118.1	101.25	66.9	132.55
26.7	34	58.2	128.3	56.5	35.2	28.9	54.1
88.0125	103.025	120.75	155.475	126.475	52.225	100.5375	52.35
8.3	36.7	31.9	36.9	26.8	15.3	31.4	37.7
10.1	1.4	1	14.6	13.6	1.7	8.7	4.4
121.95	275.95	157.7	256.7	313.1	278.1	201.8	142.15
11.2	23.4	15.8	9	3.5	28	12.7	7.6
44.85	213.7	193.3	234.45	127.7	55	103.25	62.4
65	36.9	49.2	15.4	6.8	8.4	13.6	1
51.7	36.2	63.5	29.9	19.3	10.8	38.3	33.9
32.7333333333333	4.26666666666667	15.2333333333333	6.23333333333333	11.9	3.3	16.8	2.66666666666667
12.1	23.5	18.7	10	23	13	14.2	17.8
57.2	179	156.8	201.5	181.2	50.7	113	138.8
1.5	2.3	7.1	1.6	1.7	10.3	0.4	2.3
18.1666666666667	41.8	32.4	61.4	69.3	23.4	37.8666666666667	28.5333333333333
100.4	336.6	134.2	199.45	236.85	248.85	115.7	65.05
44.45	64.5	37.6	135.7	88.7	58.9	52	73.75
174.55	97.95	131.85	222.7	297.55	484.55	105.9	266.65
787.333333333333	1375.16666666667	797.9	658.366666666667	2886.56666666667	1651.8	434.4	2256.76666666667
2.9	7.4	1.1	8.1	0.8	7.7	4.5	0.3
11.775	67.925	69.4	107.125	72.175	17.05	35	10.575
54.3	75.15	68.8	107.1	68.15	60.7	52.95	91.4
5.1	10.7	3.05	13.55	6.2	13.65	3.15	9.8
11.3	11.7	7.6	25.8	13.8	10.5	13	23.3
1.1	2.1	1.4	1.6	0.7	65.5	1.4	1.7
5	1.3	1.3	2.3	1.9	2.7	0.9	1
2.1	13.6	2.2	10.4	15.1	1	1.5	1.9
959.933333333333	706.333333333333	860.816666666667	1892.36666666667	1050.05	1125	467.066666666667	901.85
68.7	80.2	68.1	82.4	94.7	53.8	41.9	82.6
76.1	191.3	132.1	277.4	128.8	83.75	110.85	87.2
14.15	32.05	27.75	24.3	6.7	12.9	66.5	37.1
12.375	39.95	20.925	31.675	33.5	25.025	34.975	47.2
29.1	56.2	21.8	23.4	28.2	19.45	22.2	33
3.4	27.3	92	27.8	122.9	112.2	10.3	55.9
310.633333333333	675.633333333333	351.333333333333	381.166666666667	181.333333333333	135.9	103.166666666667	59.5333333333333
1.4	7.9	1	0.8	1.1	0.7	1.6	1
6.9	20.2	17.8	48	27.6	16.2	18.1	13.2
1.9	7.5	2.7	1	9.2	4.9	10.4	7.4
2.1	5.4	2	2.4	13.1	9.4	1.3	8
15.525	33.975	27.125	132.85	27.225	350.9	203.525	24.85
50.8	681.3	519.7	679.4	844.5	360.9	453.9	731.2
7.55	25.875	23.9	66.325	65.65	27.3	32.075	62.05
339.2	705.1	481.5	496.4	479.3	373.3	262.2	166.7
53.38	65.38	56.46	68.64	62.72	26.84	35.18	71.08
397.2	390.9	379.5	223.1	232.3	317.1	582.5	444.1
123.4	169.566666666667	151.866666666667	332.1	166.5	41.8	90.4	107.133333333333
61.7	96.2666666666667	52.4666666666667	89.2	69.1	90.7	50.3	53.5333333333333
52.4333333333333	148.966666666667	121.333333333333	38.7666666666667	80.3666666666667	123.433333333333	215.133333333333	29.5
8.1	2.3	6.95	3.55	3.9	5.2	0.95	7.9
532.7	1084.2	662.5	1292.8	1355.6	1193.3	615.2	540.7
6.4	12.9	11.9	25.3	3.7	5.8	10	4.7
20.4	21.1	21.3	20.2	32.9	35.4	13.7	28.1
61.7666666666667	74.3333333333333	85.3	119.333333333333	179.633333333333	223.7	68.2	85.8
8.5	51.6	26.3	35.5	32.4	15.9	13.3	41.2
171.3	111	102.6	87.8	132.5	179.7	134.5	172
12.4	13.85	26.1	39.65	20.65	9.55	11.4	18.2
3.8	20.7	4.9	5.5	16.6	18.6	3.7	19.1
152.25	339.4	174.3	301.3	473.3	491.45	187.1	188.65
71	177.533333333333	98.3666666666667	125.133333333333	186.666666666667	144.566666666667	69.5333333333333	139.1
61	131.45	98.7	136.95	147.2	113.3	90.3	64.25
61.1	144.3	99.7	103.1	110.5	71.6	41.4	144.5
49.1875	62.225	53.4375	40.1125	69.9375	58.0625	48.8625	37.375
11.3	7.55	6.35	3.45	1.6	6.3	3	4.45
1.1	3.5	4	1.9	1.6	2.7	2.2	11.1
26.38	83.82	86.5	191.8	88.8	24	51.3	62.9
37.75	37.95	24.95	39.125	34.15	45.475	23.675	34.325
15.2	16.3	42.8	35.8	30	8.2	17.4	6.7
28.65	31	54.45	16.05	42.45	20	60.95	38.3
0.5	1.7	13.6	1.3	2.6	2.4	1.7	0.8
0.3	1	1.1	3.6	1.5	1.7	0.3	6.2
2.05	4.45	15.75	6.65	4.25	6.55	8.5	0.4
50.6	172.2	34.4	59.6	88.5	100	33.6	130.2
7.76666666666667	17.0333333333333	11.8	8.83333333333333	7.46666666666667	5.8	12.4333333333333	10.5
17	25	51	24.7	8.4	14	15.5	4.8
116.525	148.85	186.875	168.125	928.525	1125.525	165.175	755.675
4.3	2.8	15.8	2.6	3.5	2	1.1	2.1
59.4	85.2	90.9	230.7	208.1	203.5	61.2	69
10.9	1.1	0.9	0.3	7.6	7.9	0.8	2.8
1.1	1.7	11.2	1.5	8.9	10.5	0.9	0.6
95.2	93.4	49.5	277	114.4	154.2	42.9	108.9
248.8	487.05	323.7	650.45	1625.5	751.4	347.8	833.55
46.3	100.333333333333	121.166666666667	61.0333333333333	151.333333333333	42.5	98.9333333333333	65.7666666666667
54.4	112	66.45	134.675	78.55	88.275	63.35	90.675
156.9	144.55	150.5	211.25	328.3	258.1	147.1	245.15
77.8	310.95	172.45	275.15	534.45	132.05	113.5	101.25
17.8	81.2666666666667	32.4	65.7333333333333	72.5666666666667	61.4333333333333	47.9666666666667	30.9
721.566666666667	905.9	578.166666666667	648.433333333333	1424.96666666667	1391.23333333333	787.333333333333	1070.46666666667
2.8	14.3	14.3	16	2.7	7.2	5	7.4
765.1	1497.4	1339.7	137	770.1	608.4	1190.6	616.9
248.8	466.75	346.15	408.2	1030.95	1157.1	399.65	332.2
0.85	1.8	0.65	2.5	1.1	1.5	3.35	0.7
7	4.1	1.9	14.2	9	2.5	6.5	9.4
40.75	163.5	85	160.1	196.8	94.05	85	62.3
103.25	170.9	100.55	30.6	61.65	63.1	108.8	80.95
0.6	1.1	1.3	9.3	0.3	1.6	2.3	0.7
324.7	289.1	276.5	347	313.3	607.4	164.2	237.5
1.3	4	1.8	2.5	1.2	10.6	1.9	2.1
5.7	20.1	25.35	22.4	77.45	59.6	21.7	13.55
33.7666666666667	72.2333333333333	85	44.8333333333333	113.166666666667	67.0666666666667	79.7	71.3333333333333
1.4	17.2	6.8	5.6	2.4	1.4	9.6	7.3
0.9	25.6	7.8	18.2	2.1	0.6	1.1	6.9
0.5	1.1	2.7	1.2	3	7.7	5.6	1.7
11.7	2.6	0.3	1.3	2.8	1.6	0.3	6
7.3	35.85	14	23.85	24.1	13.05	17.1	9.1
6.73333333333333	22	38.5333333333333	6.56666666666667	23.4666666666667	6.7	29.1333333333333	22.8666666666667
9.1	23.2	10.2	9.1	6.4	8.6	4.6	2.5
94.5	117.1	86.3	90.3	132.5	53.6	88.4	116.6
10.3	4.3	2.6	14.4	2.7	1.4	0.6	1.9
1.4	5.55	0.8	3	3.55	1.7	3.4	3.25
4.4	2	6.3	7.6	1.2	3.8	5.9	1.9
15.5333333333333	35.6666666666667	24.8333333333333	37.5666666666667	22.1	9.43333333333333	12.8666666666667	17.7333333333333
83.725	149.7	103.9125	209.6375	69.6125	50.6375	56.0875	97.1625
8	19.1	12.5	22	14.7	18.6	1.1	22.2
19.6666666666667	61.9333333333333	37.2333333333333	85.6666666666667	112.066666666667	50.2666666666667	41.6666666666667	42.2333333333333
6	9.6	3.6	4.3	1.8	6.9	6.3	3.7
64	61.2	77.9	97.3	100.7	78.7	33.2	70.2
19.6	31.7	15.1	1.9	29.3	5.7	4.6	7.7
48.3	80.7	56.7	100.4	63.8	78.9	49.8	86.6
21.4666666666667	39.4333333333333	30.3666666666667	21.9666666666667	22.8333333333333	15.6333333333333	21.5333333333333	23.3333333333333
33.65	33.75	23.35	30	43.75	88.75	33.05	64.3
40.2	39.1	52.8	25.7	30.6	42.8	29.3	44.1
12.05	21.9	19.75	45.35	41.55	51.3	20.45	22.05
23.9666666666667	39	35.9666666666667	12.5	107.4	49.7	29.1	10
81.9333333333333	141.966666666667	100.166666666667	102.133333333333	120.666666666667	174.1	84.3	75.7666666666667
11.5	12.3	3.1	0.9	8.3	0.9	0.9	6.6
62.6	61.5	67.1	73.8	82	89.8	32.9	43.5
18.5	62.5666666666667	49.6	23.7666666666667	39.9333333333333	20.9	21.5666666666667	20.9333333333333
5.3	3.4	8.4	0.4	0.5	2.3	5.6	21.2
8.05	3.6	9.6	10.7	9.8	3.2	4.4	10.1
40.4	37.2	16.4	48.6	26.2	12.4	28.9	40.7
3.7	1.1	0.3	0.5	2.2	0.7	6.7	1.3
9.6	7.3	1.4	2.3	9.4	2.4	0.6	16
7.4	5.5	8	6.4	3.9	11.5	9.2	9.3
1.1	2.2	4.1	1.7	0.8	2	5.7	2.2
4.8	2.8	5.5	20.8	1.3	14.4	8.7	3.3
150.75	524.15	321.7	511.85	692.75	229.85	229.65	362.8
8.5	1.1	4.2	5.6	13	12.4	8.6	14.2
263.8	221.6	330.2	266.4	254.3	64.2	111.9	405.9
6.85	1.05	2.55	1.85	2.8	1.4	0.95	1.8
15.4	31.9	39.2	2.1	85.4	23.7	36.8	32.4
10.5333333333333	14.6333333333333	11.2333333333333	11.5333333333333	14.4	8.33333333333333	12.4	9.9
9.05	5.4	14.95	12.3	13.9	24.9	4.2	31.7
31.9	96.36	89.98	186.92	131.7	143.98	103.04	65.4
59.1333333333333	94.6	47	98.2333333333333	67.3666666666667	90.9666666666667	49.6666666666667	65.2333333333333
124.25	227.75	203.55	162.2	267.7	131.75	142.2	94.45
14.45	97.2	40.25	130.55	103.1	53.45	39.45	112.75
0.2	0.6	0.5	0.4	0.4	1.3	8.5	0.6
2868.28571428571	3671.24285714286	2409.21428571429	1878.05714285714	3865.62857142857	5471.55714285714	2187.84285714286	4377.9
1.1	1.2	12.7	6.6	7	1.1	0.9	9
42.3	87.8	55.8	108.6	44.7	42.6	50	35.3
50.2333333333333	42.8	25.1666666666667	52.8666666666667	39.9333333333333	41.3	21.7333333333333	46.1333333333333
0.5	0.2	6.2	0.3	0.2	1.2	1.3	0.4
27.7	84.7	70.25	130.9	118.6	86.675	71.5	38.275
192.15	577.3	268.65	458.05	306.5	111.55	174.05	293.05
5.6	108.5	36.3	17	67.8	39.2	37.8	32.2
9.26666666666667	84.6	27.6666666666667	15.4333333333333	8.06666666666667	5.7	29	6.26666666666667
5.45	86.35	39.65	43.15	62.3	43.1	10.4	6.8
54.0666666666667	60.4333333333333	84.9666666666667	51.0666666666667	63.6666666666667	37.7	40.1666666666667	58
1.5	32.7	4.4	13.1	11.6	19.3	0.9	3.8
7.35	3	1.25	1.65	1.35	3.75	0.85	1.9
